Date,spx,spx_normalised,log_price,log_return,dt,spx_max_drawdown,spx_max_drawdown_dur
2009-06-08,939.1400146484376,2.045566519162708,6.844964578474138,-0.0010110654544455144,0.00821917808219178,-0.06389889561684736,32 days
2009-06-09,942.4299926757812,2.052732510172083,6.84846163823531,0.0034970597611723164,0.0027397260273972603,-0.06716677979787655,31 days
2009-06-10,939.1500244140624,2.045588321706639,6.844975236855342,-0.0034864013799680293,0.0027397260273972603,-0.06390887288609337,30 days
2009-06-11,944.8900146484376,2.058090751227922,6.851068534104885,0.006093297249543106,0.0027397260273972603,-0.06959541189573493,29 days
2009-06-12,946.2100219726562,2.060965895237713,6.852464554953105,0.00139602084821977,0.0027397260273972603,-0.07089336989899497,28 days
2009-06-15,923.719970703125,2.011979700236292,6.828408963699508,-0.02405559125359691,0.00821917808219178,-0.04827216822688274,25 days
2009-06-16,911.969970703125,1.9863867042769412,6.815607062671622,-0.012801901027886586,0.0027397260273972603,-0.03600992014571813,24 days
2009-06-17,910.7100219726562,1.983642375530739,6.814224539204839,-0.0013825234667823594,0.0027397260273972603,-0.03467625954246045,23 days
2009-06-18,918.3699951171876,2.00032677227429,6.8226003542097216,0.00837581500488227,0.0027397260273972603,-0.042727866157438954,22 days
2009-06-19,921.22998046875,2.0065561844909996,6.825709712432964,0.003109358223242431,0.0027397260273972603,-0.04569974542569233,21 days
2009-06-22,893.0399780273438,1.9451547701440217,6.794631348102141,-0.031078364330823227,0.00821917808219178,-0.015575980344415541,18 days
2009-06-23,895.0999755859375,1.9496417070966483,6.7969354166016585,0.0023040684995176974,0.0027397260273972603,-0.01784154970250218,17 days
2009-06-24,900.9400024414062,1.9623620291149044,6.803438665425985,0.006503248824326846,0.0027397260273972603,-0.024208046595213917,16 days
2009-06-25,920.260009765625,2.0044434648071046,6.824656249424233,0.021217583998248024,0.0027397260273972603,-0.044693895688553864,15 days
2009-06-26,918.9000244140624,2.0014812435639286,6.82317732907563,-0.0014789203486031965,0.0027397260273972603,-0.043280028811196525,14 days
2009-06-29,927.22998046875,2.019624948385136,6.832201625916892,0.009024296841261936,0.00821917808219178,-0.05187491409803324,11 days
2009-06-30,919.3200073242188,2.002396019812663,6.823634274283726,-0.008567351633166354,0.0027397260273972603,-0.043717097551682405,10 days
2009-07-01,923.3300170898438,2.011130331619352,6.827986718907377,0.004352444623651586,0.0027397260273972603,-0.04787022125235463,9 days
2009-07-02,896.4199829101562,1.9525168511064392,6.79840903408142,-0.029577684825957462,0.0027397260273972603,-0.019287809684042534,8 days
2009-07-06,898.719970703125,1.9575265173440566,6.800971496185676,0.002562462104256369,0.010958904109589041,-0.021797630473245122,4 days
2009-07-07,881.030029296875,1.9189955727541586,6.781091710822792,-0.019879785362884483,0.0027397260273972603,-0.0021565943848461666,3 days
2009-07-08,879.5599975585938,1.9157936564700777,6.779421779654856,-0.0016699311679353457,0.0027397260273972603,-0.0004888724782559084,2 days
2009-07-09,882.6799926757812,1.9225894030596413,6.782962725717174,0.0035409460623174738,0.0027397260273972603,-0.004021828774216529,1 days
2009-07-10,879.1300048828125,1.9148570776774123,6.778932787639491,-0.004029938077683148,0.0027397260273972603,,0 days
2009-07-13,901.0499877929688,1.9626015912134684,6.803560736416718,0.024627948777227182,0.00821917808219178,,0 days
2009-07-14,905.8400268554688,1.973034906138719,6.808862719652817,0.005301983236098984,0.0027397260273972603,,0 days
2009-07-15,932.6799926757812,2.0314957688441115,6.838062154527918,0.02919943487510146,0.0027397260273972603,,0 days
2009-07-16,940.739990234375,2.0490514696908746,6.846666789219624,0.00860463469170547,0.0027397260273972603,-0.00038266189946167817,1 days
2009-07-17,940.3800048828124,2.048267375763388,6.846284054086414,-0.0003827351332095219,0.0027397260273972603,,0 days
2009-07-20,951.1300048828124,2.071682244407049,6.857650756549146,0.011366702462731304,0.00821917808219178,,0 days
2009-07-21,954.5800170898438,2.079196810234646,6.861271471071573,0.003620714522427626,0.0027397260273972603,-0.0005342765996504406,1 days
2009-07-22,954.0700073242188,2.07808594403287,6.860737051695323,-0.0005344193762502059,0.0027397260273972603,,0 days
2009-07-23,976.2899780273438,2.1264838691751646,6.883759650919636,0.023022599224312934,0.0027397260273972603,-0.0011676383440756277,6 days
2009-07-24,979.260009765625,2.1329529764327795,6.886797194363113,0.0030375434434768422,0.0027397260273972603,-0.004197031749051394,5 days
2009-07-27,982.1799926757812,2.139313070970737,6.889774583489083,0.00297738912597012,0.00821917808219178,-0.007157515235641232,2 days
2009-07-28,979.6199951171876,2.133737070360266,6.887164736381734,-0.002609847107349239,0.0027397260273972603,-0.004562963930304975,1 days
2009-07-29,975.1500244140624,2.1240009050714574,6.882591330354799,-0.004573406026934457,0.0027397260273972603,,0 days
2009-07-30,986.75,2.1492671287565184,6.894416714542957,0.011825384188157706,0.0027397260273972603,-0.007114283791487153,18 days
2009-07-31,987.47998046875,2.1508571191554227,6.89515622362674,0.0007395090837833962,0.0027397260273972603,-0.007848260373158222,17 days
2009-08-03,1002.6300048828124,2.1838558011650533,6.910381831454021,0.015225607827280996,0.00821917808219178,-0.022839955220309682,14 days
2009-08-04,1005.6500244140624,2.1904337881999845,6.9133894018761275,0.0030075704221061983,0.0027397260273972603,-0.025774417855172427,13 days
2009-08-05,1002.719970703125,2.1840517581757544,6.910471557258961,-0.0029178446171664874,0.0027397260273972603,-0.022927627758579372,12 days
2009-08-06,997.0800170898438,2.1717672211514456,6.904831024604782,-0.005640532654179076,0.0027397260273972603,-0.017400846796361336,11 days
2009-08-07,1010.47998046875,2.2009540474162788,6.918180725137034,0.013349700532252484,0.0027397260273972603,-0.030431082846129498,10 days
2009-08-10,1007.0999755859376,2.193591966453862,6.914830168412154,-0.0033505567248806045,0.00821917808219178,-0.02717703880517286,7 days
2009-08-11,994.3499755859376,2.165820843178822,6.902089232802724,-0.012740935609429904,0.0027397260273972603,-0.014703067809271664,6 days
2009-08-12,1005.8099975585938,2.190782230075865,6.913548463595596,0.011459230792872255,0.0027397260273972603,-0.025929367527811276,5 days
2009-08-13,1012.72998046875,2.20585483387658,6.9204049143917405,0.006856450796144387,0.0027397260273972603,-0.03258519115305125,4 days
2009-08-14,1004.0900268554688,2.187035914905203,6.911836964414461,-0.008567949977279277,0.0027397260273972603,-0.02426081898553234,3 days
2009-08-17,979.72998046875,2.13397663245883,6.887277003565288,-0.024559960849173557,0.00821917808219178,,0 days
2009-08-18,989.6699829101562,2.155627223294476,6.897371536959174,0.010094533393885996,0.0027397260273972603,,0 days
2009-08-19,996.4600219726562,2.1704167928511056,6.904209020406193,0.006837483447019288,0.0027397260273972603,-0.0017160969180390895,14 days
2009-08-20,1007.3699951171876,2.194180103370647,6.915098248390306,0.01088922798411307,0.0027397260273972603,-0.012527666277889926,13 days
2009-08-21,1026.1300048828125,2.2350417930837545,6.933549728115727,0.01845147972542094,0.0027397260273972603,-0.030580925159084837,12 days
2009-08-24,1025.5699462890625,2.233821914162321,6.933003782196743,-0.0005459459189838256,0.00821917808219178,-0.03005153027405083,9 days
2009-08-25,1028.0,2.239114880528706,6.93537044601511,0.00236666381836681,0.0027397260273972603,-0.03234435797665369,8 days
2009-08-26,1028.1199951171875,2.2393762451712016,6.9354871659707635,0.00011671995565354365,0.0027397260273972603,-0.03245729610908299,7 days
2009-08-27,1030.97998046875,2.2456056573879115,6.938265066242355,0.002777900271591527,0.0027397260273972603,-0.035141303570489835,6 days
2009-08-28,1028.9300537109375,2.2411406559215576,6.9362747585099775,-0.0019903077323775165,0.0027397260273972603,-0.03321902551846345,5 days
2009-08-31,1020.6199951171876,2.2230402903035316,6.928165559969595,-0.0081091985403825,0.00821917808219178,-0.025347333229756464,2 days
2009-09-01,998.0399780273438,2.173858138291409,6.905793333652789,-0.02237222631680602,0.0027397260273972603,-0.003296439120451411,1 days
2009-09-02,994.75,2.1666921472820335,6.902491449307038,-0.0033018843457508495,0.0027397260273972603,,0 days
2009-09-03,1003.239990234375,2.185184426921462,6.910990031757979,0.00849858245094115,0.0027397260273972603,,0 days
2009-09-04,1016.4000244140624,2.2138486568436453,6.924022275466141,0.013032243708162028,0.0027397260273972603,,0 days
2009-09-08,1025.3900146484375,2.233430000140919,6.932828321295981,0.008806045829839348,0.010958904109589041,-0.0027404182978680858,297 days
2009-09-09,1033.3699951171875,2.250811413578571,6.9405805803214236,0.007752259025442854,0.0027397260273972603,-0.010441543762957806,296 days
2009-09-10,1044.1400146484375,2.274269887310095,6.950948873098081,0.01036829277665774,0.0027397260273972603,-0.020648569402689554,295 days
2009-09-11,1042.72998046875,2.271198653347262,6.949597534109491,-0.0013513389885906335,0.0027397260273972603,-0.019324239022884826,294 days
2009-09-14,1049.3399658203125,2.285596042997807,6.9559166415165965,0.0063191074071058395,0.00821917808219178,-0.02550169592516116,291 days
2009-09-15,1052.6300048828125,2.2927621669495237,6.9590470780072415,0.003130436490645039,0.0027397260273972603,-0.028547531092194323,290 days
2009-09-16,1068.760009765625,2.327895371186981,6.974254386069684,0.015207308062442415,0.0027397260273972603,-0.04320894518303342,289 days
2009-09-17,1065.489990234375,2.3207728523231275,6.9711900570641125,-0.003064329005571409,0.0027397260273972603,-0.040272525821751004,288 days
2009-09-18,1068.300048828125,2.326893517704862,6.97382392465822,0.002633867594107109,0.0027397260273972603,-0.04279699489711142,287 days
2009-09-21,1064.6600341796875,2.318965102369591,6.970410810450331,-0.00341311420788859,0.00821917808219178,-0.03952436997624886,284 days
2009-09-22,1071.6600341796875,2.3342119935794168,6.976964159038599,0.006553348588267838,0.0027397260273972603,-0.04579812209514045,283 days
2009-09-23,1060.8699951171875,2.3107099147600296,6.966844600585476,-0.01011955845312329,0.0027397260273972603,-0.036092997448866404,282 days
2009-09-24,1050.780029296875,2.2887326845924347,6.957288052393702,-0.00955654819177365,0.0027397260273972603,-0.02683721751535484,281 days
2009-09-25,1044.3800048828125,2.2747926165950862,6.951178691565883,-0.006109360827818655,0.0027397260273972603,-0.02087361658691933,280 days
2009-09-28,1062.97998046875,2.3153057314899725,6.96883154511545,0.017652853549567027,0.00821917808219178,-0.03800632572693485,277 days
2009-09-29,1060.6099853515625,2.310143580387176,6.9665994794725545,-0.0022320656428957975,0.0027397260273972603,-0.03585669453141427,276 days
2009-09-30,1057.0799560546875,2.3024547271504687,6.963265627337342,-0.003333852135212645,0.0027397260273972603,-0.032637019335421846,275 days
2009-10-01,1029.8499755859375,2.243144362885795,6.93716841584406,-0.02609721149328159,0.0027397260273972603,-0.007059240344165052,274 days
2009-10-02,1025.2099609375,2.2330378202348347,6.932652710534697,-0.004515705309363405,0.0027397260273972603,-0.0025652734053142057,273 days
2009-10-05,1040.4599609375,2.266254261799098,6.947418164495022,0.014765453960325026,0.00821917808219178,-0.017184653440720066,270 days
2009-10-06,1054.719970703125,2.2973143785916035,6.961030580064075,0.013612415569053127,0.0027397260273972603,-0.030472499342034,269 days
2009-10-07,1057.5799560546875,2.3035437908083134,6.963738516624602,0.0027079365605269246,0.0027397260273972603,-0.03309436677999389,268 days
2009-10-08,1065.47998046875,2.320751049779196,6.971180662501295,0.007442145876693118,0.0027397260273972603,-0.04026350955935609,267 days
2009-10-09,1071.489990234375,2.333841616217264,6.976805473044868,0.005624810543572778,0.0027397260273972603,-0.045646691607294176,266 days
2009-10-12,1076.18994140625,2.3440787082471313,6.9811822506134344,0.004376777568566581,0.00821917808219178,-0.04981455619846664,263 days
2009-10-13,1073.18994140625,2.3375443263000633,6.9783907459826215,-0.002791504630812902,0.0027397260273972603,-0.047158403525558334,262 days
2009-10-14,1092.02001953125,2.378558633820691,6.99578448904088,0.017393743058258693,0.0027397260273972603,-0.06358858006212498,261 days
2009-10-15,1096.56005859375,2.3884474169170193,6.999933339357273,0.004148850316393116,0.0027397260273972603,-0.06746556280627225,260 days
2009-10-16,1087.6800537109375,2.3691056357183102,6.991802315888944,-0.008131023468329168,0.0027397260273972603,-0.05985219311412948,259 days
2009-10-19,1097.9100341796875,2.3913878356162637,7.001163682628459,0.009361366739514487,0.00821917808219178,-0.0686121947561279,256 days
2009-10-20,1091.06005859375,2.3764677166807275,6.994905033441434,-0.006258649187024901,0.0027397260273972603,-0.06276468555926151,255 days
2009-10-21,1081.4000244140625,2.355426932363457,6.986011799524252,-0.008893233917182108,0.0027397260273972603,-0.05439245977092455,254 days
2009-10-22,1092.9100341796875,2.3804971990378165,6.99659917388276,0.010587374358508761,0.0027397260273972603,-0.06435114958262023,253 days
2009-10-23,1079.5999755859375,2.3515061968413433,6.984345858529861,-0.01225331535289964,0.0027397260273972603,-0.052815820475678454,252 days
2009-10-26,1066.949951171875,2.3239528331209356,6.972559344083422,-0.011786514446439078,0.00821917808219178,-0.04158576888568932,249 days
2009-10-27,1063.4100341796875,2.3162424432249793,6.9692360369667465,-0.003323307116675167,0.0027397260273972603,-0.038395365642134416,248 days
2009-10-28,1042.6300048828125,2.2709808937926295,6.949501650821505,-0.0197343861452417,0.0027397260273972603,-0.019230204098358072,247 days
2009-10-29,1066.1099853515625,2.3221232806234675,6.971771775155473,0.0222701243339678,0.0027397260273972603,-0.04083065430379973,246 days
2009-10-30,1036.18994140625,2.256953615619555,6.943305747140222,-0.028466028015250444,0.0027397260273972603,-0.013134584473900257,245 days
2009-11-02,1042.8800048828125,2.271525425621552,6.949741400331243,0.006435653191021018,0.00821917808219178,-0.019465314991104488,242 days
2009-11-03,1045.4100341796875,2.27703615154257,6.952164464644549,0.002423064313306078,0.0027397260273972603,-0.021838337440254207,241 days
2009-11-04,1046.5,2.2794102358689603,6.953206541886054,0.0010420772415047352,0.0027397260273972603,-0.02285712652666616,240 days
2009-11-05,1066.6300048828125,2.3232559493691753,6.972259429106669,0.0190528872206146,0.0027397260273972603,-0.041298282995337554,239 days
2009-11-06,1069.300048828125,2.3290716450205515,6.974759553426245,0.002500124319576358,0.0027397260273972603,-0.043692162727835715,238 days
2009-11-09,1093.0799560546875,2.380867310515287,6.996754638341519,0.021995084915274354,0.00821917808219178,-0.06449659841838362,235 days
2009-11-10,1093.010009765625,2.380714958592449,6.996690646200134,-6.3992141384972e-05,0.0027397260273972603,-0.0644367316369624,234 days
2009-11-11,1098.510009765625,2.3926946588287406,7.001710003995825,0.005019357795690738,0.0027397260273972603,-0.06912089284646694,233 days
2009-11-12,1087.239990234375,2.368147121439372,6.991397644936748,-0.010312359059077458,0.0027397260273972603,-0.059471665616891434,232 days
2009-11-13,1093.47998046875,2.3817386146184996,6.997120532193175,0.005722887256427001,0.0027397260273972603,-0.06483883074705499,231 days
2009-11-16,1109.300048828125,2.4161967376481277,7.011484508761673,0.014363976568498416,0.00821917808219178,-0.07817545111432478,228 days
